archive,image_L_0,regionmask_withskin_L_0,regionmask_withoutskin_L_0,string_eye,string_original_eye_x,string_original_eye_y,string_original_eye_z,float_blink,float_gaze_x_degree,float_gaze_y_degree,float_pupil_size,float_slippage_x,float_slippage_y,float_slippage_z,float_pupil_x,float_pupil_y,float_pupilellipse_major,float_pupilellipse_minor,float_pupilellipse_angle,float_iris_x,float_iris_y,float_irisellipse_major,float_irisellipse_minor,float_irisellipse_angle,float_eyeball_x,float_eyeball_y,float_eyeball_diameter
footage_image_data.zip,type_img_frame_0071.png,type_maskWithSkin_frame_0071.png,type_maskWithoutSkin_frame_0071.png,L,-62.55789995,121.06399536,307.75799751,0.9057268,-5.973814,-17.69853,0.3821759,0.78776664,2.1572948,1.3121761,165.62094,124.26034,37.74824,39.67559,107.03963,163.99242,124.50204,97.681015,103.54994,110.28123,22.097675,9.449698,44.778313
footage_image_data.zip,type_img_frame_0072.png,type_maskWithSkin_frame_0072.png,type_maskWithoutSkin_frame_0072.png,L,-62.55789995,121.06399536,307.75799751,0.04473717,-2.9350069,-17.864689,0.06427479,-3.941201,6.600983,-4.7324724,125.53293,183.52805,24.727448,26.855465,102.04352,123.06237,184.1464,102.7769,112.69458,106.4265,12.087555,22.243599,48.169724
footage_image_data.zip,type_img_frame_0073.png,type_maskWithSkin_frame_0073.png,type_maskWithoutSkin_frame_0073.png,L,-62.55789995,121.06399536,307.75799751,0.7066803,-0.54371244,-16.920914,0.19358192,-2.3098464,3.031257,3.7373154,145.8736,101.06637,30.132072,31.226173,109.15938,143.56503,101.40352,101.51026,105.38438,103.36594,15.809021,4.4212317,45.44107
footage_image_data.zip,type_img_frame_0074.png,type_maskWithSkin_frame_0074.png,type_maskWithoutSkin_frame_0074.png,L,-62.55789995,121.06399536,307.75799751,0.8356141,-2.5197809,-18.18079,0.25868788,-4.4837556,1.8765004,-4.1786413,123.9931,173.771,31.412075,34.046818,107.54075,121.75374,174.17284,94.66206,103.24826,106.28727,11.496955,20.504824,44.62093
footage_image_data.zip,type_img_frame_0075.png,type_maskWithSkin_frame_0075.png,type_maskWithoutSkin_frame_0075.png,L,-62.55789995,121.06399536,307.75799751,0.85159165,-1.4883679,-16.511911,0.26215038,-1.8094316,7.8325033,2.039356,147.99097,115.908615,36.78479,37.78623,106.026886,145.64015,116.13328,110.44409,115.37518,104.91073,16.68418,7.3798637,49.183674
footage_image_data.zip,type_img_frame_0076.png,type_maskWithSkin_frame_0076.png,type_maskWithoutSkin_frame_0076.png,L,-62.55789995,121.06399536,307.75799751,0.34259462,-0.5765537,-16.633644,0.2164342,2.098963,1.2629942,-3.4046814,184.94925,164.12096,29.876064,31.657362,91.29877,182.86502,164.65102,95.82875,102.30917,91.67652,24.665504,18.894815,44.2099
footage_image_data.zip,type_img_frame_0077.png,type_maskWithSkin_frame_0077.png,type_maskWithoutSkin_frame_0077.png,L,-62.55789995,121.06399536,307.75799751,0.48087117,-2.1180067,-17.447882,0.04479337,1.4504392,7.644463,1.6896052,179.45851,120.649,25.11398,26.2935,94.75199,177.03717,121.06501,109.22466,114.85825,96.07425,23.908983,8.17374,49.02616
footage_image_data.zip,type_img_frame_0078.png,type_maskWithSkin_frame_0078.png,type_maskWithoutSkin_frame_0078.png,L,-62.55789995,121.06399536,307.75799751,0.96789485,-1.2057109,-18.81975,0.4696184,2.8682334,0.34983262,-4.513643,189.92801,176.14458,39.854134,42.768646,92.421394,188.24329,176.45724,92.33464,100.650444,92.39887,26.086609,21.003607,43.57594
footage_image_data.zip,type_img_frame_0079.png,type_maskWithSkin_frame_0079.png,type_maskWithoutSkin_frame_0079.png,L,-62.55789995,121.06399536,307.75799751,0.25486058,-0.81981117,-18.965408,0.34263197,0.74630433,1.5581682,0.22307293,172.57957,135.61807,35.438305,37.447163,94.46511,170.59338,135.81374,96.09451,102.59399,94.07273,21.987915,11.665829,44.370914
footage_image_data.zip,type_img_frame_0080.png,type_maskWithSkin_frame_0080.png,type_maskWithoutSkin_frame_0080.png,L,-62.55789995,121.06399536,307.75799751,0.59317255,0.9616821,-19.56026,0.0424085,-4.2397075,8.02832,-2.0738025,128.08817,161.4255,24.636547,26.217005,105.4252,125.056854,161.88405,105.99867,115.84567,97.97983,11.262046,16.532785,49.37642
footage_image_data.zip,type_img_frame_0081.png,type_maskWithSkin_frame_0081.png,type_maskWithoutSkin_frame_0081.png,L,-62.55789995,121.06399536,307.75799751,0.6064738,2.1311877,-17.20411,0.00776685,-2.2341344,8.937828,2.0962942,149.7273,116.07799,23.906284,25.112993,92.36712,146.69345,116.48469,112.65916,117.89138,91.63187,15.679254,7.120285,50.14088
footage_image_data.zip,type_img_frame_0082.png,type_maskWithSkin_frame_0082.png,type_maskWithoutSkin_frame_0082.png,L,-62.55789995,121.06399536,307.75799751,0.59408295,0.37239444,-19.11623,0.32397082,-4.6530304,8.156304,-4.921061,122.39972,189.62938,38.560745,41.633564,96.82628,119.908356,189.88972,105.01631,116.37243,98.72909,10.314278,22.89219,49.469296
footage_image_data.zip,type_img_frame_0083.png,type_maskWithSkin_frame_0083.png,type_maskWithoutSkin_frame_0083.png,L,-62.55789995,121.06399536,307.75799751,0.19938388,2.1726463,-18.888453,0.28580275,-2.1088119,5.700502,4.993026,151.07094,91.31827,36.24894,37.573887,85.69938,148.6396,91.38271,106.29895,110.48254,93.458015,16.119932,1.2991602,47.44548
footage_image_data.zip,type_img_frame_0084.png,type_maskWithSkin_frame_0084.png,type_maskWithoutSkin_frame_0084.png,L,-62.55789995,121.06399536,307.75799751,0.15244602,0.0724326,-16.87831,0.01941904,3.7201734,8.249235,-4.7980556,205.98053,184.7029,23.556005,25.399311,90.01418,203.4728,185.43459,107.75882,116.77868,87.58776,29.047739,22.631706,49.5546
footage_image_data.zip,type_img_frame_0085.png,type_maskWithSkin_frame_0085.png,type_maskWithoutSkin_frame_0085.png,L,-62.55789995,121.06399536,307.75799751,0.8921372,1.9412757,-17.161264,0.0907542,2.221905,5.6094685,1.4991479,192.1893,121.87888,26.496826,27.695532,74.87316,189.73253,122.268745,105.18606,110.65559,79.77004,25.372992,8.784889,47.39678
footage_image_data.zip,type_img_frame_0086.png,type_maskWithSkin_frame_0086.png,type_maskWithoutSkin_frame_0086.png,L,-62.55789995,121.06399536,307.75799751,0.7510573,2.2780595,-19.700642,0.49284318,1.0701115,5.0722294,-2.864929,180.83911,167.0635,44.281567,47.83932,83.21539,178.84732,167.07411,100.13172,109.37842,85.87997,22.87389,18.074026,46.958004
footage_image_data.zip,type_img_frame_0087.png,type_maskWithSkin_frame_0087.png,type_maskWithoutSkin_frame_0087.png,L,-62.55789995,121.06399536,307.75799751,0.66828173,1.2554121,-18.897337,0.47159043,3.3307438,1.6169996,4.514367,198.09717,97.536156,41.91857,43.7591,79.87176,196.29317,97.62433,98.14724,102.91675,79.38056,27.16284,3.0896175,44.411663
footage_image_data.zip,type_img_frame_0088.png,type_maskWithSkin_frame_0088.png,type_maskWithoutSkin_frame_0088.png,L,-62.55789995,121.06399536,307.75799751,0.13581245,5.824101,-17.726665,0.02744707,-1.108735,1.7217126,-2.7052896,165.94438,159.42737,21.586012,22.523653,82.93943,163.25925,159.99689,95.86228,102.82669,78.51063,18.281878,17.534233,44.4993
footage_image_data.zip,type_img_frame_0089.png,type_maskWithSkin_frame_0089.png,type_maskWithoutSkin_frame_0089.png,L,-62.55789995,121.06399536,307.75799751,0.32259175,5.7550235,-17.448233,0.02955064,-2.143164,3.6448007,1.487737,156.64214,121.94752,22.412544,23.472708,75.838844,153.7963,122.45053,101.33267,106.39215,78.902,16.137184,8.973168,45.882103
footage_image_data.zip,type_img_frame_0090.png,type_maskWithSkin_frame_0090.png,type_maskWithoutSkin_frame_0090.png,L,-62.55789995,121.06399536,307.75799751,0.9985666,5.4988995,-16.13938,0.48365563,-4.7958245,9.735729,-4.750435,128.13214,185.16634,49.090443,52.096043,83.01321,125.47107,185.48871,111.855965,120.46127,85.22539,9.748472,22.75874,50.87646
footage_image_data.zip,type_img_frame_0091.png,type_maskWithSkin_frame_0091.png,type_maskWithoutSkin_frame_0091.png,L,-62.55789995,121.06399536,307.75799751,0.07077017,5.2360263,-19.215395,0.34192732,-2.2833772,1.7829524,0.66304797,154.22809,131.86449,35.65865,37.69261,80.45895,151.85873,132.0361,96.48001,102.97552,82.35023,15.925845,10.780844,44.543484
footage_image_data.zip,type_img_frame_0092.png,type_maskWithSkin_frame_0092.png,type_maskWithoutSkin_frame_0092.png,L,-62.55789995,121.06399536,307.75799751,0.8673254,4.1365867,-19.52509,0.17522219,2.3683836,7.7855177,-2.050289,198.22086,160.96254,31.186163,33.41187,76.024445,195.60587,161.24301,105.44519,115.31642,78.2553,25.960114,16.470392,49.187912
footage_image_data.zip,type_img_frame_0093.png,type_maskWithSkin_frame_0093.png,type_maskWithoutSkin_frame_0093.png,L,-62.55789995,121.06399536,307.75799751,0.86568695,3.4140291,-19.092243,0.13773125,4.215817,7.153224,0.40778232,214.77893,135.72421,29.328157,31.233732,77.98595,212.29245,135.95049,105.79877,114.13116,74.84925,29.934118,11.040172,48.641838
footage_image_data.zip,type_img_frame_0094.png,type_maskWithSkin_frame_0094.png,type_maskWithoutSkin_frame_0094.png,L,-62.55789995,121.06399536,307.75799751,0.46517685,5.195191,-17.3405,0.37615454,3.732378,4.0950885,-2.7291481,209.6922,161.17181,38.558525,41.40338,73.72163,207.5221,161.56975,99.75972,107.732285,72.36133,28.353497,17.716602,46.223396
footage_image_data.zip,type_img_frame_0095.png,type_maskWithSkin_frame_0095.png,type_maskWithoutSkin_frame_0095.png,L,-62.55789995,121.06399536,307.75799751,0.1474698,3.2259297,-19.003445,0.25954378,0.23203117,6.146632,1.1341237,175.02014,128.34016,34.818047,36.59686,84.898994,172.58517,128.47952,104.78672,111.57053,83.00121,21.143364,9.521924,47.80737
footage_image_data.zip,type_img_frame_0096.png,type_maskWithSkin_frame_0096.png,type_maskWithoutSkin_frame_0096.png,L,-62.55789995,121.06399536,307.75799751,0.18341659,7.6992455,-19.02538,0.0316451,-2.6356332,8.613764,-0.08948695,154.56184,140.63252,24.399279,26.1003,72.26263,151.18723,140.9853,108.80178,116.86492,76.212135,14.804378,12.088363,49.85824
footage_image_data.zip,type_img_frame_0097.png,type_maskWithSkin_frame_0097.png,type_maskWithoutSkin_frame_0097.png,L,-62.55789995,121.06399536,307.75799751,0.3202407,6.803525,-16.794044,0.10506406,-3.9889019,9.462156,2.6923287,139.17639,109.037636,29.870808,30.464046,75.91739,135.9015,109.36341,114.460976,119.107025,81.12695,11.642277,5.6916876,50.618534
footage_image_data.zip,type_img_frame_0098.png,type_maskWithSkin_frame_0098.png,type_maskWithoutSkin_frame_0098.png,L,-62.55789995,121.06399536,307.75799751,0.4939516,7.6958346,-17.933277,0.42654523,-2.3805902,4.5257397,-2.2982326,156.71846,158.18857,41.182827,44.09803,76.03897,154.24477,158.46832,100.63125,108.38485,74.78778,15.598562,16.846228,46.545944
footage_image_data.zip,type_img_frame_0099.png,type_maskWithSkin_frame_0099.png,type_maskWithoutSkin_frame_0099.png,L,-62.55789995,121.06399536,307.75799751,0.48586187,6.0553155,-19.173994,0.38352615,-0.6019209,5.107552,4.840425,170.87961,93.354034,40.630714,41.91981,70.08796,168.49998,93.29535,104.49378,109.22618,72.37955,19.341152,1.7511772,46.994625
footage_image_data.zip,type_img_frame_0100.png,type_maskWithSkin_frame_0100.png,type_maskWithoutSkin_frame_0100.png,L,-62.55789995,121.06399536,307.75799751,0.4597867,6.586726,-16.970366,0.00284757,3.3098636,4.5031476,-3.4912841,208.7011,167.6122,21.44882,22.739185,60.70033,205.97379,168.41838,100.19078,108.32969,69.54403,27.534197,19.346233,46.514202
footage_image_data.zip,type_img_frame_0101.png,type_maskWithSkin_frame_0101.png,type_maskWithoutSkin_frame_0101.png,L,-62.55789995,121.06399536,307.75799751,0.20998248,8.092469,-18.152353,0.06192154,0.00264747,8.334065,0.626375,181.45703,132.05247,26.068182,27.49285,62.353157,178.45552,132.36104,108.80407,116.35157,68.05376,20.729927,10.503064,49.62634
footage_image_data.zip,type_img_frame_0102.png,type_maskWithSkin_frame_0102.png,type_maskWithoutSkin_frame_0102.png,L,-62.55789995,121.06399536,307.75799751,0.7709777,8.005443,-18.55263,0.25438356,4.2294593,4.2664766,-1.6449759,218.58029,152.8142,32.92769,35.13209,65.7364,216.09741,153.11082,98.67648,107.962234,64.98731,29.419111,15.47249,46.350098
footage_image_data.zip,type_img_frame_0103.png,type_maskWithSkin_frame_0103.png,type_maskWithoutSkin_frame_0103.png,L,-62.55789995,121.06399536,307.75799751,0.47694486,8.7668915,-19.13675,0.278603,4.1934514,4.3530498,0.36482617,219.27492,134.91528,34.02192,36.415924,65.71595,216.8565,135.16544,99.10292,108.268875,61.923878,29.360415,11.265604,46.418808
footage_image_data.zip,type_img_frame_0104.png,type_maskWithSkin_frame_0104.png,type_maskWithoutSkin_frame_0104.png,L,-62.55789995,121.06399536,307.75799751,0.65558,11.547885,-18.946177,0.16363098,-0.5952546,6.199257,-1.3067604,179.87022,150.85727,29.598305,31.658371,66.79021,176.75252,151.2727,102.028046,111.351524,63.373806,19.369934,14.791691,47.833046
footage_image_data.zip,type_img_frame_0105.png,type_maskWithSkin_frame_0105.png,type_maskWithoutSkin_frame_0105.png,L,-62.55789995,121.06399536,307.75799751,0.35656625,11.18347,-19.781334,0.01275821,-3.0767062,9.840171,1.1799408,155.35896,128.8683,23.898579,25.602072,66.466225,151.76225,129.17935,110.81921,119.57574,67.743126,13.704219,9.120526,50.95703
footage_image_data.zip,type_img_frame_0106.png,type_maskWithSkin_frame_0106.png,type_maskWithoutSkin_frame_0106.png,L,-62.55789995,121.06399536,307.75799751,0.13421983,11.107341,-16.236446,0.4026739,-1.9775478,0.8538456,-3.5979383,165.14345,164.32942,37.476498,39.95916,61.48732,162.68349,164.7955,94.257805,101.423225,64.18381,16.586008,19.249756,43.897644
footage_image_data.zip,type_img_frame_0107.png,type_maskWithSkin_frame_0107.png,type_maskWithoutSkin_frame_0107.png,L,-62.55789995,121.06399536,307.75799751,0.06050381,9.614004,-17.728106,0.4754595,-4.068884,7.2096457,2.190077,142.94823,115.85917,46.632717,48.659946,70.32383,140.24825,115.87957,108.20592,113.885124,71.97117,11.748402,7.1189613,48.669636
footage_image_data.zip,type_img_frame_0108.png,type_maskWithSkin_frame_0108.png,type_maskWithoutSkin_frame_0108.png,L,-62.55789995,121.06399536,307.75799751,0.8590958,9.478083,-16.936375,0.13611783,1.9240737,6.121498,-4.8297687,201.21162,181.86937,28.075346,30.537762,64.996315,198.29034,182.57355,101.85289,111.713646,64.52229,24.78967,22.384487,47.77105
footage_image_data.zip,type_img_frame_0109.png,type_maskWithSkin_frame_0109.png,type_maskWithoutSkin_frame_0109.png,L,-62.55789995,121.06399536,307.75799751,0.8581784,9.106197,-17.028084,0.02710687,4.554676,2.6841822,2.832823,221.6524,109.06997,21.907526,23.24425,53.133835,218.99936,109.46484,98.290016,105.18756,54.24788,29.800743,6.3191357,45.208145
footage_image_data.zip,type_img_frame_0110.png,type_maskWithSkin_frame_0110.png,type_maskWithoutSkin_frame_0110.png,L,-62.55789995,121.06399536,307.75799751,0.5019618,9.1224375,-17.524061,0.2696847,1.7111984,7.7248144,-1.3623885,199.55403,150.58513,36.07778,38.504177,65.75345,196.78143,150.91301,106.25846,115.24977,63.43751,24.50747,14.934895,49.103817
footage_image_data.zip,type_img_frame_0111.png,type_maskWithSkin_frame_0111.png,type_maskWithoutSkin_frame_0111.png,L,-62.55789995,121.06399536,307.75799751,0.8031102,9.996302,-16.00741,0.46304262,2.817753,0.62414056,2.8812776,205.23752,107.60554,40.898026,42.567142,53.09308,203.03343,107.85632,95.63879,101.38081,51.913525,26.030193,6.466015,43.7705
footage_image_data.zip,type_img_frame_0112.png,type_maskWithSkin_frame_0112.png,type_maskWithoutSkin_frame_0112.png,L,-62.55789995,121.06399536,307.75799751,0.28415373,13.360811,-19.160748,0.17924638,-0.6679342,2.370906,-3.0161548,180.1372,163.88326,27.775583,30.33712,62.731544,177.31334,164.4784,93.64569,103.83762,60.53701,19.184166,18.211388,44.96293
footage_image_data.zip,type_img_frame_0113.png,type_maskWithSkin_frame_0113.png,type_maskWithoutSkin_frame_0113.png,L,-62.55789995,121.06399536,307.75799751,0.46355906,14.06929,-16.482811,0.15243739,-0.87260944,8.199133,4.9769454,181.98886,85.432724,30.97612,32.556274,36.817368,178.7036,85.583206,109.76481,116.13481,42.545097,18.774612,0.76473683,49.513447
footage_image_data.zip,type_img_frame_0114.png,type_maskWithSkin_frame_0114.png,type_maskWithoutSkin_frame_0114.png,L,-62.55789995,121.06399536,307.75799751,0.5059828,12.758395,-18.257078,0.3663092,-3.2256255,8.552173,-2.151435,156.17337,159.8331,41.085983,44.238464,64.82738,153.03522,160.03925,106.9954,116.81091,64.37794,13.486741,16.730629,49.81424
footage_image_data.zip,type_img_frame_0115.png,type_maskWithSkin_frame_0115.png,type_maskWithoutSkin_frame_0115.png,L,-62.55789995,121.06399536,307.75799751,0.81143385,13.210296,-18.822927,0.25615156,-3.578896,1.225439,3.633929,153.79584,104.24161,31.403889,33.26535,60.654125,151.00958,104.52704,95.99853,101.6363,59.843647,13.38457,4.8990183,44.14901
footage_image_data.zip,type_img_frame_0116.png,type_maskWithSkin_frame_0116.png,type_maskWithoutSkin_frame_0116.png,L,-62.55789995,121.06399536,307.75799751,0.20375755,14.248559,-17.756691,0.10456697,3.2518108,2.569512,-0.9456657,216.84279,143.48715,24.517025,26.810356,48.280888,214.01093,144.04224,94.34489,104.37254,50.52612,27.147585,14.014504,45.107616
footage_image_data.zip,type_img_frame_0117.png,type_maskWithSkin_frame_0117.png,type_maskWithoutSkin_frame_0117.png,L,-62.55789995,121.06399536,307.75799751,0.02973684,13.936152,-19.174465,0.08782164,2.8722258,0.7290358,2.4890776,210.95432,114.76575,23.069975,24.877586,50.487698,208.22192,115.07467,92.2024,101.07648,49.87941,26.148582,7.2310076,43.84931
footage_image_data.zip,type_img_frame_0118.png,type_maskWithSkin_frame_0118.png,type_maskWithoutSkin_frame_0118.png,L,-62.55789995,121.06399536,307.75799751,0.7685576,14.127877,-17.44151,0.4887898,3.148331,3.871255,-2.2849064,216.82533,156.31538,42.768234,46.578125,52.694187,214.27763,156.59048,96.282684,106.930435,51.762077,27.124216,16.78836,46.02908
footage_image_data.zip,type_img_frame_0119.png,type_maskWithSkin_frame_0119.png,type_maskWithoutSkin_frame_0119.png,L,-62.55789995,121.06399536,307.75799751,0.11789771,12.17838,-16.712894,0.3164465,2.1974926,4.726834,1.9622504,206.18237,116.236664,36.261986,38.63942,51.926216,203.574,116.49675,101.25418,108.838684,50.39671,25.219395,7.880608,46.698814
footage_image_data.zip,type_img_frame_0120.png,type_maskWithSkin_frame_0120.png,type_maskWithoutSkin_frame_0120.png,L,-62.55789995,121.06399536,307.75799751,0.74289465,17.047356,-19.009277,0.24298681,-0.0503795,4.270658,-3.87001,191.72614,172.76456,31.0657,34.628956,54.11275,188.72809,173.2527,94.57055,107.406876,53.086395,20.498814,20.135452,46.344048
footage_image_data.zip,type_img_frame_0121.png,type_maskWithSkin_frame_0121.png,type_maskWithoutSkin_frame_0121.png,L,-62.55789995,121.06399536,307.75799751,0.6060221,15.66808,-19.108904,0.2468946,-0.11072601,6.0914555,3.2645335,190.19887,106.86147,33.425823,36.075634,50.893696,187.08594,106.9553,101.954155,111.161644,47.814816,20.420074,4.9428153,47.77573
footage_image_data.zip,type_img_frame_0122.png,type_maskWithSkin_frame_0122.png,type_maskWithoutSkin_frame_0122.png,L,-62.55789995,121.06399536,307.75799751,0.8250969,16.322573,-19.771069,0.46211463,-3.5201726,4.5030584,-0.30502886,158.22807,141.14432,42.089687,45.286816,56.639168,155.32286,141.32036,97.81912,107.848694,57.19273,13.220646,12.659248,46.508106
footage_image_data.zip,type_img_frame_0123.png,type_maskWithSkin_frame_0123.png,type_maskWithoutSkin_frame_0123.png,L,-62.55789995,121.06399536,307.75799751,0.8414304,17.427578,-16.67048,0.3349649,-3.3622098,1.365032,3.9365914,161.43007,98.22729,35.055424,36.867428,44.248043,158.60654,98.53124,95.568436,101.962585,43.044044,13.811538,4.270879,44.252296
footage_image_data.zip,type_img_frame_0124.png,type_maskWithSkin_frame_0124.png,type_maskWithoutSkin_frame_0124.png,L,-62.55789995,121.06399536,307.75799751,0.9271467,17.154829,-18.845211,0.15018722,0.25041425,8.570379,-2.755409,197.98665,165.86914,29.142864,32.565495,49.854763,194.48724,166.42432,102.53174,116.481026,51.362343,21.321743,18.095959,49.82163
